variable,replicate,drug
0.658740867,190703_paBBT_fg,6.4
0.711703627,190703_paBBT_fg,6.4
0.403744704,190703_paBBT_fg,6.4
0.162285539,190703_paBBT_fg,6.4
0.5862178920000001,190703_paBBT_fg,6.4
0.7899472909999999,190703_paBBT_fg,6.4
0.076399508,190703_paBBT_fg,6.4
0.464040454,190703_paBBT_fg,6.4
0.272375688,190703_paBBT_fg,6.4
0.43869060299999996,190703_paBBT_fg,6.4
0.567236921,190703_paBBT_fg,6.4
0.598062609,190703_paBBT_fg,6.4
0.156183644,190703_paBBT_fg,6.4
0.7951309679999999,190703_paBBT_fg,6.4
0.17128256600000002,190703_paBBT_fg,6.4
0.23560121,190703_paBBT_fg,6.4
0.5844732810000001,190703_paBBT_fg,6.4
0.30165980800000003,190703_paBBT_fg,6.4
0.524876631,190703_paBBT_fg,6.4
0.6261848489999999,190703_paBBT_fg,6.4
0.502443266,190703_paBBT_fg,6.4
0.6845957490000001,190703_paBBT_fg,6.4
0.521804018,190703_paBBT_fg,6.4
0.581692422,190703_paBBT_fg,6.4
0.216266911,190703_paBBT_fg,6.4
0.621653631,190703_paBBT_fg,6.4
0.409518593,190703_paBBT_fg,6.4
0.762505322,190703_paBBT_fg,6.4
0.7259329059999999,190703_paBBT_fg,6.4
0.33552274600000004,190703_paBBT_fg,6.4
0.537452485,190703_paBBT_fg,6.4
0.333669605,190703_paBBT_fg,6.4
0.419972168,190703_paBBT_fg,6.4
0.259656699,190703_paBBT_fg,6.4
0.408220769,190703_paBBT_fg,6.4
0.255779091,190703_paBBT_fg,6.4
0.684982726,190703_paBBT_fg,6.4
0.671691631,190703_paBBT_fg,6.4
0.426899476,190703_paBBT_fg,6.4
0.70719506,190703_paBBT_fg,6.4
0.41560659899999997,190703_paBBT_fg,6.4
0.726062332,190703_paBBT_fg,6.4
0.34554322299999995,190703_paBBT_fg,6.4
0.520706866,190703_paBBT_fg,6.4
0.48063021,190703_paBBT_fg,6.4
0.12091400599999999,190703_paBBT_fg,6.4
0.6517374539999999,190703_paBBT_fg,6.4
0.563033298,190703_paBBT_fg,6.4
0.458924839,190703_paBBT_fg,6.4
0.785545492,190703_paBBT_fg,6.4
0.673467968,190703_paBBT_fg,6.4
0.299268941,190703_paBBT_fg,6.4
0.8340982570000001,190703_paBBT_fg,6.4
0.483769026,190703_paBBT_fg,6.4
0.491980309,190703_paBBT_fg,6.4
0.579536377,190703_paBBT_fg,6.4
0.658265215,190703_paBBT_fg,6.4
0.541951515,190703_paBBT_fg,6.4
0.6323200520000001,190703_paBBT_fg,6.4
0.43232467,190703_paBBT_fg,6.4
0.48704140700000004,190703_paBBT_fg,6.4
0.76607304,190703_paBBT_fg,6.4
0.2087739,190703_paBBT_fg,6.4
0.328910795,190703_paBBT_fg,6.4
0.7104756640000001,190703_paBBT_fg,6.4
0.571189069,190703_paBBT_fg,6.4
0.5196741029999999,190703_paBBT_fg,6.4
0.491070984,190703_paBBT_fg,6.4
0.49662776200000003,190703_paBBT_fg,6.4
0.424200223,190703_paBBT_fg,6.4
0.46375923799999996,190703_paBBT_fg,6.4
0.14567043699999999,190703_paBBT_fg,6.4
0.715770386,190703_paBBT_fg,6.4
0.40588241799999997,190703_paBBT_fg,6.4
0.69766523,190703_paBBT_fg,6.4
0.5322895870000001,190703_paBBT_fg,6.4
0.805136863,190703_paBBT_fg,6.4
0.585282151,190703_paBBT_fg,6.4
0.09993108699999999,190703_paBBT_fg,6.4
0.261033074,190703_paBBT_fg,6.4
0.630793996,190703_paBBT_fg,6.4
0.644869381,190703_paBBT_fg,6.4
0.26677812300000003,190703_paBBT_fg,6.4
0.289016502,190703_paBBT_fg,6.4
0.776897615,190703_paBBT_fg,6.4
0.7975997859999999,190703_paBBT_fg,6.4
0.597288136,190703_paBBT_fg,6.4
0.214261957,190703_paBBT_fg,6.4
0.26883398,190703_paBBT_fg,6.4
0.562507354,190703_paBBT_fg,6.4
0.7771041909999999,190703_paBBT_fg,6.4
0.781135558,190703_paBBT_fg,6.4
0.7630834009999999,190703_paBBT_fg,6.4
0.333743338,190703_paBBT_fg,6.4
0.49453472,190703_paBBT_fg,6.4
0.400421366,190703_paBBT_fg,6.4
0.7429445509999999,190703_paBBT_fg,6.4
0.725281238,190703_paBBT_fg,6.4
0.399470728,190703_paBBT_fg,6.4
0.27800920100000004,190703_paBBT_fg,6.4
0.219215928,190703_paBBT_fg,6.4
0.38651577,190703_paBBT_fg,6.4
0.590094727,190703_paBBT_fg,6.4
0.602225895,190703_paBBT_fg,6.4
0.5868573020000001,190703_paBBT_fg,6.4
0.6799830020000001,190703_paBBT_fg,6.4
0.646886897,190703_paBBT_fg,6.4
0.345290771,190703_paBBT_fg,6.4
0.9092285059999999,190703_paBBT_fg,6.4
0.49989531200000004,190703_paBBT_fg,6.4
0.8429891279999999,190703_paBBT_fg,6.4
0.794669535,190703_paBBT_fg,6.4
0.6895202340000001,190703_paBBT_fg,6.4
0.6956275759999999,190703_paBBT_fg,6.4
0.59139042,190703_paBBT_fg,6.4
0.684061226,190703_paBBT_fg,6.4
0.727847841,190703_paBBT_fg,6.4
0.7573932940000001,190703_paBBT_fg,6.4
0.537456267,190703_paBBT_fg,6.4
0.485947763,190703_paBBT_fg,6.4
0.330964099,190703_paBBT_fg,6.4
0.626712662,190703_paBBT_fg,6.4
0.794247252,190703_paBBT_fg,6.4
0.46287302799999996,190703_paBBT_fg,6.4
0.606231961,190703_paBBT_fg,6.4
0.647667113,190703_paBBT_fg,6.4
0.47961527,190703_paBBT_fg,6.4
0.5732849289999999,190703_paBBT_fg,6.4
0.43497050600000003,190703_paBBT_fg,6.4
0.391760079,190703_paBBT_fg,6.4
0.80243109,190703_paBBT_fg,6.4
0.554358709,190703_paBBT_fg,6.4
0.624442995,190703_paBBT_fg,6.4
0.823601645,190703_paBBT_fg,6.4
0.554939184,190703_paBBT_fg,6.4
0.253874858,190703_paBBT_fg,6.4
0.529411828,190703_paBBT_fg,6.4
0.234207957,190703_paBBT_fg,6.4
0.233750961,190703_paBBT_fg,6.4
0.539663251,190703_paBBT_fg,6.4
0.382947821,190703_paBBT_fg,6.4
0.537004919,190703_paBBT_fg,6.4
0.470029872,190703_paBBT_fg,6.4
0.47572107399999997,190703_paBBT_fg,6.4
0.333247013,190703_paBBT_fg,6.4
0.518207524,190703_paBBT_fg,6.4
0.558159009,190703_paBBT_fg,6.4
0.37190544700000006,190703_paBBT_fg,6.4
0.586901166,190703_paBBT_fg,6.4
0.35873592,190703_paBBT_fg,6.4
0.352635171,190703_paBBT_fg,6.4
0.6802733679999999,190703_paBBT_fg,6.4
0.346310915,190703_paBBT_fg,6.4
0.41576989200000003,190703_paBBT_fg,6.4
0.599143739,190703_paBBT_fg,6.4
0.7778032990000001,190703_paBBT_fg,6.4
0.552816767,190703_paBBT_fg,6.4
0.590574953,190703_paBBT_fg,6.4
0.134527899,190703_paBBT_fg,6.4
0.551354381,190703_paBBT_fg,6.4
0.53047227,190703_paBBT_fg,6.4
0.48144856799999997,190703_paBBT_fg,6.4
0.848298879,190703_paBBT_fg,6.4
0.528956105,190703_paBBT_fg,6.4
0.324635441,190703_paBBT_fg,6.4
0.831144076,190703_paBBT_fg,6.4
0.530832839,190703_paBBT_fg,6.4
0.598331787,190703_paBBT_fg,6.4
0.661438451,190703_paBBT_fg,6.4
0.13655477,190703_paBBT_fg,6.4
0.613093263,190703_paBBT_fg,6.4
0.365136178,190703_paBBT_fg,6.4
0.43627182299999995,190703_paBBT_fg,6.4
0.562332725,190703_paBBT_fg,6.4
0.605127171,190703_paBBT_fg,6.4
0.390343263,190703_paBBT_fg,6.4
0.185028296,190703_paBBT_fg,6.4
0.5380095979999999,190703_paBBT_fg,40.0
0.43041795200000005,190703_paBBT_fg,40.0
0.69806328,190703_paBBT_fg,40.0
0.346398969,190703_paBBT_fg,40.0
0.256456107,190703_paBBT_fg,40.0
0.36409525600000003,190703_paBBT_fg,40.0
0.419798459,190703_paBBT_fg,40.0
0.41590320399999997,190703_paBBT_fg,40.0
0.307916244,190703_paBBT_fg,40.0
0.319113296,190703_paBBT_fg,40.0
0.34073379600000003,190703_paBBT_fg,40.0
0.194739312,190703_paBBT_fg,40.0
0.34352112799999995,190703_paBBT_fg,40.0
0.311845731,190703_paBBT_fg,40.0
0.33520554,190703_paBBT_fg,40.0
0.152621629,190703_paBBT_fg,40.0
0.19833442199999998,190703_paBBT_fg,40.0
0.268380298,190703_paBBT_fg,40.0
0.24842395399999997,190703_paBBT_fg,40.0
0.351468159,190703_paBBT_fg,40.0
0.485530491,190703_paBBT_fg,40.0
0.55616089,190703_paBBT_fg,40.0
0.39764546100000003,190703_paBBT_fg,40.0
0.659834615,190703_paBBT_fg,40.0
0.137863576,190703_paBBT_fg,40.0
0.30610767699999997,190703_paBBT_fg,40.0
0.231665725,190703_paBBT_fg,40.0
0.315658848,190703_paBBT_fg,40.0
0.43755969100000003,190703_paBBT_fg,40.0
0.075174722,190703_paBBT_fg,40.0
0.240830588,190703_paBBT_fg,40.0
0.7126022259999999,190703_paBBT_fg,40.0
0.711473337,190703_paBBT_fg,40.0
0.400832047,190703_paBBT_fg,40.0
0.24311524399999998,190703_paBBT_fg,40.0
0.343385922,190703_paBBT_fg,40.0
0.501246561,190703_paBBT_fg,40.0
0.33834414700000004,190703_paBBT_fg,40.0
0.600250242,190703_paBBT_fg,40.0
0.421480643,190703_paBBT_fg,40.0
0.39088848299999995,190703_paBBT_fg,40.0
0.35341669299999995,190703_paBBT_fg,40.0
0.38152865399999997,190703_paBBT_fg,40.0
0.149465648,190703_paBBT_fg,40.0
0.36538034,190703_paBBT_fg,40.0
0.293036091,190703_paBBT_fg,40.0
0.345035276,190703_paBBT_fg,40.0
0.439534666,190703_paBBT_fg,40.0
0.370376986,190703_paBBT_fg,40.0
0.321885113,190703_paBBT_fg,40.0
0.728942057,190703_paBBT_fg,40.0
0.408709502,190703_paBBT_fg,40.0
0.05458445,190703_paBBT_fg,40.0
0.48843936200000004,190703_paBBT_fg,40.0
0.24341075899999998,190703_paBBT_fg,40.0
0.369991113,190703_paBBT_fg,40.0
0.17215422800000002,190703_paBBT_fg,40.0
0.390696586,190703_paBBT_fg,40.0
0.207123471,190703_paBBT_fg,40.0
0.19113315600000003,190703_paBBT_fg,40.0
0.42190308200000004,190703_paBBT_fg,40.0
0.35339975100000004,190703_paBBT_fg,40.0
0.286179245,190703_paBBT_fg,40.0
0.436963084,190703_paBBT_fg,40.0
0.320508427,190703_paBBT_fg,40.0
0.149191082,190703_paBBT_fg,40.0
0.45746368200000004,190703_paBBT_fg,40.0
0.327057367,190703_paBBT_fg,40.0
0.395364806,190703_paBBT_fg,40.0
0.515366594,190703_paBBT_fg,40.0
0.207613181,190703_paBBT_fg,40.0
0.11228924400000001,190703_paBBT_fg,40.0
0.42463195200000003,190703_paBBT_fg,40.0
0.27103592,190703_paBBT_fg,40.0
0.15425355,190703_paBBT_fg,40.0
0.466381142,190703_paBBT_fg,40.0
0.089148576,190703_paBBT_fg,40.0
0.35306217,190703_paBBT_fg,40.0
0.425016567,190703_paBBT_fg,40.0
0.284192445,190703_paBBT_fg,40.0
0.28152039100000004,190703_paBBT_fg,40.0
0.231056261,190703_paBBT_fg,40.0
0.619537109,190703_paBBT_fg,40.0
0.15303751,190703_paBBT_fg,40.0
0.19256675,190703_paBBT_fg,40.0
0.40316559700000004,190703_paBBT_fg,40.0
0.40934679799999996,190703_paBBT_fg,40.0
0.35623378,190703_paBBT_fg,40.0
0.097905239,190703_paBBT_fg,40.0
0.21199836100000002,190703_paBBT_fg,40.0
0.439039791,190703_paBBT_fg,40.0
0.239311009,190703_paBBT_fg,40.0
0.235701372,190703_paBBT_fg,40.0
0.279017308,190703_paBBT_fg,40.0
0.23492832,190703_paBBT_fg,40.0
0.35471634700000004,190703_paBBT_fg,40.0
0.23828038,190703_paBBT_fg,40.0
0.014296356999999999,190703_paBBT_fg,40.0
0.380482014,190703_paBBT_fg,40.0
0.818568394577415,190711_paBBT_fg,6.4
0.603413046412422,190711_paBBT_fg,6.4
0.44445737330241203,190711_paBBT_fg,6.4
0.83521469408227,190711_paBBT_fg,6.4
0.6418926028497509,190711_paBBT_fg,6.4
0.747030570301402,190711_paBBT_fg,6.4
0.399394460193598,190711_paBBT_fg,6.4
0.812114138467914,190711_paBBT_fg,6.4
0.633415517959656,190711_paBBT_fg,6.4
0.573582130277081,190711_paBBT_fg,6.4
0.401313464575627,190711_paBBT_fg,6.4
0.5113476158040821,190711_paBBT_fg,6.4
0.466055443291603,190711_paBBT_fg,6.4
0.57216611332873,190711_paBBT_fg,6.4
0.6167731410492528,190711_paBBT_fg,6.4
0.617812864835146,190711_paBBT_fg,6.4
0.208045688455802,190711_paBBT_fg,6.4
0.21339851515731198,190711_paBBT_fg,6.4
0.402022393528985,190711_paBBT_fg,6.4
0.628241339625243,190711_paBBT_fg,6.4
0.427544132576824,190711_paBBT_fg,6.4
0.490357920707065,190711_paBBT_fg,6.4
0.37594421278583506,190711_paBBT_fg,6.4
0.296229321327306,190711_paBBT_fg,6.4
0.542555165099524,190711_paBBT_fg,6.4
0.39145107145659797,190711_paBBT_fg,6.4
0.8251788591301891,190711_paBBT_fg,6.4
0.5113571150733279,190711_paBBT_fg,6.4
0.7888964938180458,190711_paBBT_fg,6.4
0.345459898952939,190711_paBBT_fg,6.4
0.674500511376279,190711_paBBT_fg,6.4
0.282175140122115,190711_paBBT_fg,6.4
0.810182026602038,190711_paBBT_fg,6.4
0.262384775097837,190711_paBBT_fg,6.4
0.8000262238965699,190711_paBBT_fg,6.4
0.7700220086544491,190711_paBBT_fg,6.4
0.627220103091297,190711_paBBT_fg,6.4
0.437738284146082,190711_paBBT_fg,6.4
0.83915938650535,190711_paBBT_fg,6.4
0.374165035366837,190711_paBBT_fg,6.4
0.41789799879809497,190711_paBBT_fg,6.4
0.40814797230737704,190711_paBBT_fg,6.4
0.5779421676512221,190711_paBBT_fg,6.4
0.414489913423863,190711_paBBT_fg,6.4
0.6889942050698821,190711_paBBT_fg,6.4
0.7221562850098521,190711_paBBT_fg,6.4
0.184471433040689,190711_paBBT_fg,6.4
0.753889714124278,190711_paBBT_fg,6.4
0.246343384274932,190711_paBBT_fg,6.4
0.4668380122605229,190711_paBBT_fg,6.4
0.5420616571126211,190711_paBBT_fg,6.4
0.630892380649276,190711_paBBT_fg,6.4
0.41140889557916405,190711_paBBT_fg,6.4
0.598409020216048,190711_paBBT_fg,6.4
0.35218788805718104,190711_paBBT_fg,6.4
0.459290354604732,190711_paBBT_fg,6.4
0.446543155120655,190711_paBBT_fg,6.4
0.267883390724163,190711_paBBT_fg,6.4
0.7470884281222929,190711_paBBT_fg,6.4
0.7131098701199029,190711_paBBT_fg,6.4
0.841556397457348,190711_paBBT_fg,6.4
0.862503519385702,190711_paBBT_fg,6.4
0.422343035684742,190711_paBBT_fg,6.4
0.74268388436069,190711_paBBT_fg,6.4
0.5454487287738929,190711_paBBT_fg,6.4
0.14447194604313698,190711_paBBT_fg,6.4
0.35057251089899705,190711_paBBT_fg,6.4
0.775402212910025,190711_paBBT_fg,6.4
0.7287551210844659,190711_paBBT_fg,6.4
0.519348568649621,190711_paBBT_fg,6.4
0.327393545928856,190711_paBBT_fg,6.4
0.42683117292719697,190711_paBBT_fg,6.4
0.135842506484341,190711_paBBT_fg,6.4
0.810182930175097,190711_paBBT_fg,6.4
0.5555869168666129,190711_paBBT_fg,6.4
0.3614691689799629,190711_paBBT_fg,6.4
0.29109018499464395,190711_paBBT_fg,6.4
0.119356004944341,190711_paBBT_fg,6.4
0.542343604064162,190711_paBBT_fg,6.4
0.063771163778032,190711_paBBT_fg,6.4
0.327719787086824,190711_paBBT_fg,6.4
0.695591740699066,190711_paBBT_fg,6.4
0.700225370098325,190711_paBBT_fg,6.4
0.558615997615701,190711_paBBT_fg,6.4
0.297111685623528,190711_paBBT_fg,6.4
0.836075713354297,190711_paBBT_fg,6.4
0.8127469173124059,190711_paBBT_fg,6.4
0.73591757167578,190711_paBBT_fg,6.4
0.490395181637743,190711_paBBT_fg,6.4
0.628789139395713,190711_paBBT_fg,6.4
0.148008126526573,190711_paBBT_fg,6.4
0.342424988647158,190711_paBBT_fg,6.4
0.6887716500179011,190711_paBBT_fg,6.4
0.528395672048153,190711_paBBT_fg,6.4
0.759325775616338,190711_paBBT_fg,6.4
0.05411895807941599,190711_paBBT_fg,6.4
0.474974031181878,190711_paBBT_fg,6.4
0.604945016643459,190711_paBBT_fg,6.4
0.811242678417121,190711_paBBT_fg,6.4
0.051678544308169996,190711_paBBT_fg,6.4
0.35412140578903795,190711_paBBT_fg,6.4
0.749447098155427,190711_paBBT_fg,6.4
0.22627870549743898,190711_paBBT_fg,6.4
0.295512786715361,190711_paBBT_fg,6.4
0.17659388321850603,190711_paBBT_fg,6.4
0.379244684208147,190711_paBBT_fg,6.4
0.32316612318697696,190711_paBBT_fg,6.4
0.623182983416527,190711_paBBT_fg,6.4
0.818278183600197,190711_paBBT_fg,6.4
0.7091240724002891,190711_paBBT_fg,6.4
0.720294149597357,190711_paBBT_fg,6.4
0.10459156797622,190711_paBBT_fg,6.4
0.338619115065113,190711_paBBT_fg,6.4
0.7829504958640279,190711_paBBT_fg,6.4
0.624052773796473,190711_paBBT_fg,6.4
0.24759139496488,190711_paBBT_fg,6.4
0.379488823780671,190711_paBBT_fg,6.4
0.5354203945871839,190711_paBBT_fg,6.4
0.304461182004093,190711_paBBT_fg,6.4
0.68342252918286,190711_paBBT_fg,6.4
0.562783060521407,190711_paBBT_fg,6.4
0.6188431147344461,190711_paBBT_fg,6.4
0.387204272309632,190711_paBBT_fg,6.4
0.32105284585542,190711_paBBT_fg,6.4
0.4991950845474,190711_paBBT_fg,6.4
0.657944110916112,190711_paBBT_fg,6.4
0.8414728711013091,190711_paBBT_fg,6.4
0.165445066995677,190711_paBBT_fg,6.4
0.590897184477325,190711_paBBT_fg,6.4
0.328395220647459,190711_paBBT_fg,6.4
0.813673954538933,190711_paBBT_fg,6.4
0.6832434178469039,190711_paBBT_fg,6.4
0.387866815397335,190711_paBBT_fg,6.4
0.42700935135134793,190711_paBBT_fg,6.4
0.46492932710386403,190711_paBBT_fg,6.4
0.778288149696006,190711_paBBT_fg,6.4
0.564187028330184,190711_paBBT_fg,6.4
0.29169960477905704,190711_paBBT_fg,6.4
0.750484180961826,190711_paBBT_fg,6.4
0.583623607355513,190711_paBBT_fg,6.4
0.8130072676225399,190711_paBBT_fg,6.4
0.38098288463361896,190711_paBBT_fg,6.4
0.760460074934555,190711_paBBT_fg,6.4
0.365441533933125,190711_paBBT_fg,6.4
0.5171422538949371,190711_paBBT_fg,6.4
0.8037645438488928,190711_paBBT_fg,6.4
0.7172354505492601,190711_paBBT_fg,6.4
0.21453098606155102,190711_paBBT_fg,6.4
0.55936934731742,190711_paBBT_fg,6.4
0.183858273655442,190711_paBBT_fg,6.4
0.594471268751467,190711_paBBT_fg,6.4
0.381878282657762,190711_paBBT_fg,6.4
0.5164749189206029,190711_paBBT_fg,6.4
0.308938933870033,190711_paBBT_fg,6.4
0.740512680512422,190711_paBBT_fg,6.4
0.851694608686457,190711_paBBT_fg,6.4
0.700179003692688,190711_paBBT_fg,6.4
0.798025560352114,190711_paBBT_fg,6.4
0.373146161270625,190711_paBBT_fg,6.4
0.352266217470831,190711_paBBT_fg,6.4
0.55104622683091,190711_paBBT_fg,6.4
0.7747269971874359,190711_paBBT_fg,6.4
0.384603288573118,190711_paBBT_fg,6.4
0.737211149227169,190711_paBBT_fg,6.4
0.417357319182337,190711_paBBT_fg,6.4
0.7362988251809169,190711_paBBT_fg,6.4
0.677532787298245,190711_paBBT_fg,6.4
0.7061080183395191,190711_paBBT_fg,6.4
0.261773044411992,190711_paBBT_fg,6.4
0.571210788139818,190711_paBBT_fg,6.4
0.7576706162084009,190711_paBBT_fg,6.4
0.45447904108945003,190711_paBBT_fg,6.4
0.185317981221853,190711_paBBT_fg,6.4
0.511288946243428,190711_paBBT_fg,6.4
0.852725207551548,190711_paBBT_fg,6.4
0.678212046535614,190711_paBBT_fg,6.4
0.6139948809216911,190711_paBBT_fg,6.4
0.635332962884041,190711_paBBT_fg,6.4
0.38992550423206396,190711_paBBT_fg,6.4
0.7422631255848872,190711_paBBT_fg,6.4
0.341819022300279,190711_paBBT_fg,6.4
0.566823090720491,190711_paBBT_fg,6.4
0.8169128349703499,190711_paBBT_fg,6.4
0.309398709426852,190711_paBBT_fg,6.4
0.683065863991103,190711_paBBT_fg,6.4
0.770711905141762,190711_paBBT_fg,6.4
0.583257486552144,190711_paBBT_fg,6.4
0.21026572429662801,190711_paBBT_fg,6.4
0.874501820953109,190711_paBBT_fg,6.4
0.538550959359211,190711_paBBT_fg,6.4
0.369981802562562,190711_paBBT_fg,6.4
0.042919281302659,190711_paBBT_fg,6.4
0.342681738133282,190711_paBBT_fg,6.4
0.30451242767239695,190711_paBBT_fg,6.4
0.337808697154457,190711_paBBT_fg,6.4
0.31041893933016995,190711_paBBT_fg,6.4
0.673694409874848,190711_paBBT_fg,6.4
0.7843662998065122,190711_paBBT_fg,6.4
0.873950019763602,190711_paBBT_fg,6.4
0.23017320340973899,190711_paBBT_fg,6.4
0.244919798934549,190711_paBBT_fg,6.4
0.8165386080071491,190711_paBBT_fg,6.4
0.586352141888304,190711_paBBT_fg,6.4
0.747289062134088,190711_paBBT_fg,6.4
0.7574235539572359,190711_paBBT_fg,6.4
0.8117320821861899,190711_paBBT_fg,6.4
0.297192437019854,190711_paBBT_fg,6.4
0.49443184886206204,190711_paBBT_fg,6.4
0.25714366243354897,190711_paBBT_fg,6.4
0.8366980968625559,190711_paBBT_fg,6.4
0.590879410358141,190711_paBBT_fg,6.4
0.722650864247279,190711_paBBT_fg,6.4
0.7565313789305,190711_paBBT_fg,6.4
0.783632856266415,190711_paBBT_fg,6.4
0.16054156614254,190711_paBBT_fg,6.4
0.6785229829278001,190711_paBBT_fg,6.4
0.291814397675104,190711_paBBT_fg,6.4
0.35382928396686303,190711_paBBT_fg,6.4
0.828768715730862,190711_paBBT_fg,6.4
0.6166549123277231,190711_paBBT_fg,6.4
0.809355411948009,190711_paBBT_fg,6.4
0.378958849678809,190711_paBBT_fg,6.4
0.40049164767264894,190711_paBBT_fg,6.4
0.24569716054054,190711_paBBT_fg,6.4
0.8229222424046031,190711_paBBT_fg,6.4
0.788316006448479,190711_paBBT_fg,6.4
0.46652018110302,190711_paBBT_fg,6.4
0.74104533664461,190711_paBBT_fg,6.4
0.8172692848924209,190711_paBBT_fg,6.4
0.600361699477423,190711_paBBT_fg,6.4
0.234302367336855,190711_paBBT_fg,6.4
0.741695102213946,190711_paBBT_fg,6.4
0.5695017813643759,190711_paBBT_fg,6.4
0.672830054308026,190711_paBBT_fg,6.4
0.8110013068552099,190711_paBBT_fg,6.4
0.774573209687622,190711_paBBT_fg,6.4
0.518038166797568,190711_paBBT_fg,6.4
0.105223215915331,190711_paBBT_fg,6.4
0.3888621635268599,190711_paBBT_fg,6.4
0.661016663047706,190711_paBBT_fg,6.4
0.41678552182028,190711_paBBT_fg,6.4
0.45036009896352297,190711_paBBT_fg,6.4
0.660759280709301,190711_paBBT_fg,6.4
0.669315506720126,190711_paBBT_fg,6.4
0.599802195238969,190711_paBBT_fg,6.4
0.526023689779678,190711_paBBT_fg,6.4
0.580537496765037,190711_paBBT_fg,6.4
0.35964756357862504,190711_paBBT_fg,6.4
0.720178384964751,190711_paBBT_fg,6.4
0.253111752843189,190711_paBBT_fg,6.4
0.773773667108384,190711_paBBT_fg,6.4
0.7393352501186171,190711_paBBT_fg,6.4
0.763807341930876,190711_paBBT_fg,6.4
0.346383182996413,190711_paBBT_fg,6.4
0.30487548892108,190711_paBBT_fg,6.4
0.667457948245417,190711_paBBT_fg,6.4
0.573333102681379,190711_paBBT_fg,6.4
0.7278871920463221,190711_paBBT_fg,6.4
0.0565574998402,190711_paBBT_fg,6.4
0.6048069389274661,190711_paBBT_fg,6.4
0.7333382336383579,190711_paBBT_fg,6.4
0.271192912535372,190711_paBBT_fg,6.4
0.568789918018635,190711_paBBT_fg,6.4
0.6463672162084539,190711_paBBT_fg,6.4
0.290507403223773,190711_paBBT_fg,6.4
0.711615740923925,190711_paBBT_fg,6.4
0.518589950800606,190711_paBBT_fg,6.4
0.533350547821704,190711_paBBT_fg,6.4
0.43771077811927706,190711_paBBT_fg,6.4
0.525908739903452,190711_paBBT_fg,6.4
0.358348719725372,190711_paBBT_fg,6.4
0.502700953286815,190711_paBBT_fg,6.4
0.650090085476221,190711_paBBT_fg,6.4
0.539221968236796,190711_paBBT_fg,6.4
0.746279079223536,190711_paBBT_fg,6.4
0.418711486063982,190711_paBBT_fg,6.4
0.13148965473864502,190711_paBBT_fg,6.4
0.7528707742665408,190711_paBBT_fg,6.4
0.786381239334729,190711_paBBT_fg,6.4
0.491494660137069,190711_paBBT_fg,6.4
0.46909120083289707,190711_paBBT_fg,6.4
0.40295498236785204,190711_paBBT_fg,6.4
0.781661018490169,190711_paBBT_fg,6.4
0.793944002795687,190711_paBBT_fg,6.4
0.48412877207704796,190711_paBBT_fg,6.4
0.499909050840094,190711_paBBT_fg,6.4
0.484149916319659,190711_paBBT_fg,6.4
0.7360102789669709,190711_paBBT_fg,6.4
0.21483694000296802,190711_paBBT_fg,6.4
0.534334933531315,190711_paBBT_fg,6.4
0.633939493910145,190711_paBBT_fg,6.4
0.7412809720066379,190711_paBBT_fg,6.4
0.4131248161056,190711_paBBT_fg,6.4
0.66458997568949,190711_paBBT_fg,6.4
0.198792085901845,190711_paBBT_fg,6.4
0.37854377850324394,190711_paBBT_fg,6.4
0.832702543743708,190711_paBBT_fg,6.4
0.531962453753426,190711_paBBT_fg,6.4
0.7454312449153109,190711_paBBT_fg,6.4
0.257104784232343,190711_paBBT_fg,6.4
0.535632150074413,190711_paBBT_fg,6.4
0.745043906156908,190711_paBBT_fg,6.4
0.749791575022652,190711_paBBT_fg,6.4
0.7875628006354891,190711_paBBT_fg,6.4
0.572707889171486,190711_paBBT_fg,6.4
0.542759463092451,190711_paBBT_fg,6.4
0.5396113794248449,190711_paBBT_fg,6.4
0.5205516084173201,190711_paBBT_fg,6.4
0.393491629940596,190711_paBBT_fg,6.4
0.859251813082775,190711_paBBT_fg,6.4
0.48643422560601,190711_paBBT_fg,6.4
0.620596065569939,190711_paBBT_fg,6.4
0.671327458890888,190711_paBBT_fg,6.4
0.466129706206899,190711_paBBT_fg,6.4
0.731817153652859,190711_paBBT_fg,6.4
0.54744068650608,190711_paBBT_fg,6.4
0.398473363937677,190711_paBBT_fg,6.4
0.33197946583078397,190711_paBBT_fg,6.4
0.6130355631375101,190711_paBBT_fg,6.4
0.676943466576285,190711_paBBT_fg,6.4
0.6563558170267401,190711_paBBT_fg,6.4
0.6605646034455049,190711_paBBT_fg,6.4
0.47175952642365704,190711_paBBT_fg,6.4
0.76163026177983,190711_paBBT_fg,6.4
0.26410980206546303,190711_paBBT_fg,6.4
0.764990482504388,190711_paBBT_fg,6.4
0.672999979930307,190711_paBBT_fg,6.4
0.656802951355573,190711_paBBT_fg,6.4
0.48435032625492996,190711_paBBT_fg,6.4
0.718229553947648,190711_paBBT_fg,6.4
0.775655190743125,190711_paBBT_fg,6.4
0.642211294424203,190711_paBBT_fg,6.4
0.7525767617274549,190711_paBBT_fg,6.4
0.721671187148391,190711_paBBT_fg,6.4
0.17204690102150597,190711_paBBT_fg,6.4
0.448141071460844,190711_paBBT_fg,6.4
0.521809465292175,190711_paBBT_fg,6.4
0.455847608929257,190711_paBBT_fg,6.4
0.63808920279897,190711_paBBT_fg,6.4
0.749836926068825,190711_paBBT_fg,6.4
